Unnamed: 0,day,lat,lon,air_temperature_tmmn,potential_evapotranspiration,mean_vapor_pressure_deficit,relative_humidity_rmax,relative_humidity_rmin,precipitation_amount,air_temperature_tmmx,wind_speed
2928,2018-01-09,41.23483,-120.79467,271.6,1.6,0.02,89.9,81.8,6.6,277.0,3.8
2929,2018-01-10,41.23483,-120.79467,270.4,0.90000004,0.089999996,77.4,75.1,9.2,278.0,4.5
2930,2018-01-11,41.23483,-120.79467,271.5,2.7,0.12,64.200005,70.1,0.0,276.9,6.0
2931,2018-01-12,41.23483,-120.79467,271.9,1.0,0.26,64.0,52.0,0.0,278.1,3.0
2932,2018-01-13,41.23483,-120.79467,272.6,0.5,0.62,58.2,24.300001,0.0,279.3,3.9
2933,2018-01-14,41.23483,-120.79467,274.9,1.3000001,0.55,59.4,31.800001,0.0,275.9,3.2
2934,2018-01-15,41.23483,-120.79467,273.1,1.8000001,0.5,74.4,33.0,0.5,275.6,2.9
2935,2018-01-16,41.23483,-120.79467,271.8,0.6,0.17,88.8,61.9,2.3,275.8,2.6000001
2936,2018-01-17,41.23483,-120.79467,274.7,0.2,0.34,100.0,49.600002,0.0,273.9,3.6000001
2937,2018-01-18,41.23483,-120.79467,268.1,1.0,0.07,90.200005,64.700005,27.9,274.2,5.0
2938,2018-01-19,41.23483,-120.79467,264.2,0.3,0.07,85.4,65.200005,2.1000001,278.7,4.5
2939,2018-01-20,41.23483,-120.79467,263.8,0.8,0.07,100.0,66.8,0.0,277.5,1.2
2940,2018-01-21,41.23483,-120.79467,266.2,1.0,0.14999999,100.0,54.2,2.6000001,271.1,4.0
2941,2018-01-22,41.23483,-120.79467,267.5,1.1,0.11,74.700005,63.600002,2.2,278.4,2.3
2942,2018-01-23,41.23483,-120.79467,268.2,0.8,0.25,70.3,44.2,0.0,276.5,3.6000001
2943,2018-01-24,41.23483,-120.79467,266.4,0.90000004,0.21,64.1,46.0,5.2000003,279.9,5.4
2944,2018-01-25,41.23483,-120.79467,264.1,0.7,0.04,48.7,72.1,8.6,282.3,5.2000003
2945,2018-01-26,41.23483,-120.79467,265.6,1.3000001,0.08,43.4,66.200005,4.6,283.6,4.2000003
2946,2018-01-27,41.23483,-120.79467,267.7,2.0,0.17999999,48.9,53.600002,0.0,285.3,4.7000003
2947,2018-01-28,41.23483,-120.79467,273.1,2.4,0.51,48.4,31.5,0.0,281.3,2.7
2948,2018-01-29,41.23483,-120.79467,276.1,1.7,0.71999997,53.0,24.2,0.0,282.6,3.4
2949,2018-01-30,41.23483,-120.79467,273.3,1.3000001,0.39999998,43.7,41.0,0.0,284.0,5.0
2950,2018-01-31,41.23483,-120.79467,268.6,1.3000001,0.32,50.600002,38.9,0.0,284.2,1.6
2951,2018-02-01,41.23483,-120.79467,270.5,1.3000001,0.34,63.4,41.3,0.0,277.5,1.2
2952,2018-02-02,41.23483,-120.79467,267.4,1.7,0.34,85.6,37.9,0.0,278.3,2.5
2953,2018-02-03,41.23483,-120.79467,268.9,1.4,0.29999998,88.5,41.8,0.0,274.9,2.7
2954,2018-02-04,41.23483,-120.79467,275.8,1.4,0.53999996,100.0,35.9,0.0,270.0,2.6000001
2955,2018-02-05,41.23483,-120.79467,269.7,1.2,0.35999998,100.0,38.100002,0.0,267.5,2.3
2956,2018-02-06,41.23483,-120.79467,266.7,1.4,0.35999998,100.0,31.800001,0.0,268.1,3.2
2957,2018-02-07,41.23483,-120.79467,268.7,1.4,0.61,89.0,22.4,0.0,271.7,3.9
2958,2018-02-08,41.23483,-120.79467,269.5,2.0,0.66999996,83.4,21.6,0.0,268.7,2.5
2959,2018-02-09,41.23483,-120.79467,270.5,2.9,0.44,97.8,31.800001,0.0,269.9,3.4
2960,2018-02-10,41.23483,-120.79467,267.1,1.5,0.35,96.8,27.5,0.0,265.6,4.6
2961,2018-02-11,41.23483,-120.79467,264.1,0.7,0.29999998,84.700005,28.4,0.0,268.0,4.3
2962,2018-02-12,41.23483,-120.79467,264.3,1.0,0.049999997,100.0,73.0,0.0,272.4,5.3
2963,2018-02-13,41.23483,-120.79467,257.3,1.0,0.26,93.3,28.0,2.1000001,275.7,3.9
2964,2018-02-14,41.23483,-120.79467,267.3,1.5,0.25,97.9,40.9,0.0,278.1,5.6
2965,2018-02-15,41.23483,-120.79467,262.9,2.0,0.24,79.700005,35.2,0.0,270.9,2.9
2966,2018-02-16,41.23483,-120.79467,261.8,2.0,0.31,77.200005,27.800001,0.0,269.3,2.3
2967,2018-02-17,41.23483,-120.79467,264.7,1.6,0.22,81.6,42.8,0.0,267.6,4.3
2968,2018-02-18,41.23483,-120.79467,262.7,2.5,0.13,100.0,50.7,0.0,269.1,8.400001
2969,2018-02-19,41.23483,-120.79467,261.2,2.5,0.089999996,100.0,57.9,2.1000001,272.9,5.3
2970,2018-02-20,41.23483,-120.79467,251.4,1.8000001,0.049999997,94.200005,49.7,0.0,269.9,2.1000001
2971,2018-02-21,41.23483,-120.79467,257.2,2.5,0.11,100.0,44.2,2.1000001,266.5,2.4
2972,2018-02-22,41.23483,-120.79467,260.8,1.7,0.049999997,100.0,66.5,6.4,272.4,4.8
2973,2018-02-23,41.23483,-120.79467,256.2,1.6,0.089999996,100.0,48.2,0.0,271.1,3.3
2974,2018-02-24,41.23483,-120.79467,260.9,1.2,0.049999997,85.6,65.1,2.5,273.9,6.2000003
2975,2018-02-25,41.23483,-120.79467,256.4,1.3000001,0.08,77.700005,48.9,0.8,274.6,5.0
2976,2018-02-26,41.23483,-120.79467,262.1,2.1000001,0.04,78.700005,70.8,12.2,275.4,5.6
2977,2018-02-27,41.23483,-120.79467,256.0,2.6000001,0.11,87.4,42.0,0.0,279.4,3.6000001
2978,2018-02-28,41.23483,-120.79467,265.3,3.0,0.14999999,100.0,52.5,2.9,273.4,3.7
2979,2018-03-01,41.23483,-120.79467,263.9,2.9,0.16,100.0,48.100002,7.4,274.0,6.9
2980,2018-03-02,41.23483,-120.79467,260.7,2.8,0.11,74.8,50.8,4.4,276.9,5.6
2981,2018-03-03,41.23483,-120.79467,263.2,2.3,0.08,90.700005,61.0,6.7000003,276.1,3.0
2982,2018-03-04,41.23483,-120.79467,263.3,2.3,0.06,89.6,66.3,0.0,276.8,3.1000001
2983,2018-03-05,41.23483,-120.79467,263.4,3.5,0.29999998,84.200005,30.0,0.0,275.2,2.4
2984,2018-03-06,41.23483,-120.79467,269.3,2.8,0.55,79.9,19.4,0.0,277.9,3.7
2985,2018-03-07,41.23483,-120.79467,272.4,3.7,0.53999996,83.6,27.0,0.0,275.8,3.5
2986,2018-03-08,41.23483,-120.79467,271.4,3.2,0.22,80.9,53.600002,2.1000001,271.8,5.9
2987,2018-03-09,41.23483,-120.79467,270.7,1.9,0.14,88.1,64.3,2.6000001,273.4,2.8
2988,2018-03-10,41.23483,-120.79467,270.6,2.1000001,0.29,100.0,45.100002,0.0,274.2,3.5
2989,2018-03-11,41.23483,-120.79467,271.8,3.0,0.44,100.0,34.9,0.0,278.4,2.1000001
2990,2018-03-12,41.23483,-120.79467,274.4,3.0,0.56,100.0,31.6,0.0,274.5,3.5
2991,2018-03-13,41.23483,-120.79467,269.9,2.5,0.07,100.0,67.700005,11.1,273.3,4.0
2992,2018-03-14,41.23483,-120.79467,267.2,3.9,0.14,100.0,57.5,11.1,279.2,3.8
2993,2018-03-15,41.23483,-120.79467,265.6,4.0,0.21,84.0,44.2,11.1,281.3,4.3
2994,2018-03-16,41.23483,-120.79467,265.1,1.5,0.12,69.1,57.600002,4.5,284.0,3.4
2995,2018-03-17,41.23483,-120.79467,264.8,1.5,0.14,97.0,52.600002,0.7,285.8,4.4
2996,2018-03-18,41.23483,-120.79467,265.4,1.4,0.22,86.3,41.9,0.0,285.7,2.7
2997,2018-03-19,41.23483,-120.79467,267.4,2.9,0.35999998,58.3,31.6,2.1000001,285.2,2.8
2998,2018-03-20,41.23483,-120.79467,271.5,3.3,0.35,64.200005,39.4,1.5,281.0,1.9
2999,2018-03-21,41.23483,-120.79467,273.0,4.0,0.22,68.9,56.600002,7.6,277.8,3.4
3000,2018-03-22,41.23483,-120.79467,268.4,3.7,0.049999997,72.4,69.5,17.800001,277.0,5.6
3001,2018-03-23,41.23483,-120.79467,266.7,1.7,0.22999999,84.9,42.5,2.1000001,274.8,7.2000003
3002,2018-03-24,41.23483,-120.79467,264.5,1.0,0.16,100.0,49.2,4.6,279.4,5.5
3003,2018-03-25,41.23483,-120.79467,264.7,1.9,0.17999999,56.0,46.3,4.2000003,281.5,4.6
3004,2018-03-26,41.23483,-120.79467,265.6,1.2,0.25,72.200005,37.600002,0.0,278.1,3.0
3005,2018-03-27,41.23483,-120.79467,270.5,0.6,0.5,76.200005,28.7,0.0,278.3,3.7
3006,2018-03-28,41.23483,-120.79467,273.6,1.9,0.57,66.9,30.4,0.0,277.8,3.4
3007,2018-03-29,41.23483,-120.79467,275.1,2.9,0.66999996,96.4,26.1,0.0,277.5,1.5
3008,2018-03-30,41.23483,-120.79467,276.8,2.9,0.85999995,91.700005,19.7,0.0,281.4,2.0
3009,2018-03-31,41.23483,-120.79467,270.4,3.3,0.58,49.600002,25.9,0.0,284.2,3.0
3010,2018-04-01,41.23483,-120.79467,269.2,3.4,0.38,97.3,36.7,0.0,281.8,2.8
3011,2018-04-02,41.23483,-120.79467,266.6,1.5,0.22,77.8,44.4,0.0,279.1,4.4
3012,2018-04-03,41.23483,-120.79467,263.2,1.5,0.55,78.8,18.1,0.0,280.3,4.1
3013,2018-04-04,41.23483,-120.79467,275.0,2.2,0.56,75.700005,32.600002,0.0,280.2,2.9
3014,2018-04-05,41.23483,-120.79467,273.8,1.7,0.25,73.9,54.5,6.2000003,278.2,4.6
3015,2018-04-06,41.23483,-120.79467,274.1,2.2,0.049999997,75.3,78.200005,25.7,277.6,2.4
3016,2018-04-07,41.23483,-120.79467,272.8,1.9,0.13,73.4,65.9,11.6,282.5,7.8
3017,2018-04-08,41.23483,-120.79467,270.7,2.4,0.26999998,100.0,46.3,0.0,281.5,5.1
3018,2018-04-09,41.23483,-120.79467,269.0,2.3,0.65999997,84.4,22.9,0.0,274.6,4.3
3019,2018-04-10,41.23483,-120.79467,275.7,1.9,0.39999998,79.700005,45.100002,4.4,278.1,5.6
3020,2018-04-11,41.23483,-120.79467,269.2,2.6000001,0.22999999,76.0,47.3,13.900001,274.9,6.3
3021,2018-04-12,41.23483,-120.79467,267.1,2.9,0.11,90.5,65.6,7.1,280.9,6.7000003
3022,2018-04-13,41.23483,-120.79467,260.4,2.1000001,0.22999999,100.0,36.8,0.0,285.1,1.5
3023,2018-04-14,41.23483,-120.79467,269.7,1.5,0.42,89.1,33.5,0.0,278.7,2.9
3024,2018-04-15,41.23483,-120.79467,269.6,2.3,0.26999998,79.3,44.8,11.5,279.9,6.8
3025,2018-04-16,41.23483,-120.79467,268.5,3.6000001,0.19,88.3,52.2,9.3,281.8,4.5
3026,2018-04-17,41.23483,-120.79467,262.2,5.1,0.17,100.0,42.4,0.0,288.2,2.4
3027,2018-04-18,41.23483,-120.79467,266.7,5.3,0.16,100.0,52.3,2.4,292.3,3.1000001
3028,2018-04-19,41.23483,-120.79467,267.3,3.8,0.17999999,100.0,50.2,0.0,290.7,4.4
3029,2018-04-20,41.23483,-120.79467,269.4,3.6000001,0.51,99.8,29.9,0.0,282.3,2.0
3030,2018-04-21,41.23483,-120.79467,271.0,3.8,0.59,90.700005,28.800001,0.0,282.4,2.6000001
3031,2018-04-22,41.23483,-120.79467,271.8,3.7,0.59999996,89.5,27.4,0.0,287.1,3.3
3032,2018-04-23,41.23483,-120.79467,272.0,4.0,0.78,100.0,18.6,0.0,291.4,4.7000003
3033,2018-04-24,41.23483,-120.79467,270.9,4.2000003,0.85999995,100.0,16.0,0.0,291.8,4.4
3034,2018-04-25,41.23483,-120.79467,273.1,4.2000003,1.13,100.0,14.8,0.0,292.5,2.5
3035,2018-04-26,41.23483,-120.79467,279.6,4.7000003,1.35,88.200005,14.5,0.0,289.6,3.6000001
3036,2018-04-27,41.23483,-120.79467,273.5,4.1,0.45999998,99.700005,37.2,0.0,288.9,5.6
3037,2018-04-28,41.23483,-120.79467,272.0,2.8,0.16,74.9,63.100002,24.300001,283.4,4.2000003
3038,2018-04-29,41.23483,-120.79467,268.8,3.3,0.16,80.5,55.5,11.900001,285.1,3.4
3039,2018-04-30,41.23483,-120.79467,269.1,4.1,0.26,84.9,45.0,1.0,278.7,2.6000001
3040,2018-05-01,41.23483,-120.79467,271.3,3.0,0.41,79.9,35.0,0.0,283.4,3.7
3041,2018-05-02,41.23483,-120.79467,272.2,4.2000003,0.58,71.9,26.6,0.0,286.6,3.1000001
3042,2018-05-03,41.23483,-120.79467,272.3,4.0,0.7,79.9,25.300001,0.0,290.0,3.1000001
3043,2018-05-04,41.23483,-120.79467,274.5,4.4,0.68,95.9,30.300001,0.0,291.1,3.4
3044,2018-05-05,41.23483,-120.79467,276.4,5.3,0.78999996,100.0,27.800001,0.0,292.2,3.6000001
3045,2018-05-06,41.23483,-120.79467,277.5,4.2000003,0.66999996,83.8,33.600002,0.0,290.4,4.2000003
3046,2018-05-07,41.23483,-120.79467,273.0,5.0,0.74,100.0,27.0,0.0,290.4,2.1000001
3047,2018-05-08,41.23483,-120.79467,275.4,5.4,0.87,82.5,25.9,0.0,289.2,3.3
3048,2018-05-09,41.23483,-120.79467,277.3,4.2000003,0.59999996,64.9,36.7,0.0,289.2,3.6000001
3049,2018-05-10,41.23483,-120.79467,273.2,4.6,0.59,56.100002,30.1,0.0,291.2,3.2
3050,2018-05-11,41.23483,-120.79467,273.1,5.1,0.41,52.7,37.5,0.0,294.4,5.8
3051,2018-05-12,41.23483,-120.79467,277.4,3.2,0.57,90.3,36.7,0.0,294.4,4.3
3052,2018-05-13,41.23483,-120.79467,274.6,4.8,0.62,86.3,31.800001,0.0,290.5,3.6000001
3053,2018-05-14,41.23483,-120.79467,273.4,5.2000003,0.72999996,72.3,26.300001,0.0,287.5,1.9
3054,2018-05-15,41.23483,-120.79467,274.9,5.3,0.62,71.0,32.2,0.90000004,281.9,2.4
3055,2018-05-16,41.23483,-120.79467,276.8,7.7000003,0.44,90.200005,44.600002,17.300001,280.2,3.9
3056,2018-05-17,41.23483,-120.79467,278.8,7.6,0.41,84.0,50.8,1.5,278.0,2.8
3057,2018-05-18,41.23483,-120.79467,278.3,8.3,0.7,89.4,32.9,0.0,281.1,2.0
3058,2018-05-19,41.23483,-120.79467,275.6,7.0,0.62,77.4,34.100002,0.4,280.9,2.3
3059,2018-05-20,41.23483,-120.79467,277.8,5.2000003,0.52,86.6,41.3,0.90000004,279.2,2.5
3060,2018-05-21,41.23483,-120.79467,277.7,2.7,0.7,76.700005,33.4,0.0,275.8,3.2
3061,2018-05-22,41.23483,-120.79467,276.1,2.6000001,0.69,82.200005,32.7,9.7,282.1,2.1000001
3062,2018-05-23,41.23483,-120.79467,280.3,1.9,0.47,72.3,49.600002,10.8,284.1,4.0
3063,2018-05-24,41.23483,-120.79467,279.2,4.5,0.62,100.0,40.100002,9.400001,285.7,2.1000001
3064,2018-05-25,41.23483,-120.79467,277.1,4.0,0.01,99.3,84.1,42.0,284.1,5.1
3065,2018-05-26,41.23483,-120.79467,276.2,3.4,0.26,88.5,57.4,6.8,280.2,3.9
3066,2018-05-27,41.23483,-120.79467,275.7,2.6000001,0.65999997,88.200005,31.4,0.0,283.2,4.4
3067,2018-05-28,41.23483,-120.79467,279.7,3.6000001,0.89,79.700005,28.9,0.0,286.5,3.9
3068,2018-05-29,41.23483,-120.79467,277.9,4.0,1.0,86.5,24.2,0.0,289.4,3.0
3069,2018-05-30,41.23483,-120.79467,277.9,3.9,0.77,100.0,30.2,0.0,288.2,4.2000003
3070,2018-05-31,41.23483,-120.79467,275.5,4.2000003,0.41,100.0,43.9,0.0,289.4,3.9
3071,2018-06-01,41.23483,-120.79467,272.9,5.2000003,0.7,81.9,25.5,0.0,292.7,1.6
3072,2018-06-02,41.23483,-120.79467,274.8,6.2000003,1.22,100.0,15.7,0.0,294.7,2.8
3073,2018-06-03,41.23483,-120.79467,280.6,6.5,1.35,93.700005,19.300001,0.0,295.9,3.7
3074,2018-06-04,41.23483,-120.79467,277.1,6.3,0.84999996,81.5,27.7,0.0,296.2,3.5
3075,2018-06-05,41.23483,-120.79467,274.0,6.3,0.78999996,81.4,26.0,0.0,296.7,2.1000001
3076,2018-06-06,41.23483,-120.79467,275.0,7.6,0.85999995,96.200005,25.6,0.0,289.5,2.9
3077,2018-06-07,41.23483,-120.79467,278.2,7.4,0.7,71.8,34.0,0.0,282.0,4.1
3078,2018-06-08,41.23483,-120.79467,275.3,5.1,0.82,71.200005,25.7,0.0,287.5,3.8
3079,2018-06-09,41.23483,-120.79467,271.5,5.0,0.32999998,54.8,42.5,2.5,293.1,6.0
3080,2018-06-10,41.23483,-120.79467,270.0,4.3,0.53999996,46.100002,27.1,0.0,298.4,3.1000001
3081,2018-06-11,41.23483,-120.79467,275.3,6.5,0.78999996,52.4,26.1,0.0,300.2,2.7
3082,2018-06-12,41.23483,-120.79467,275.9,6.7000003,1.36,83.4,15.3,0.0,299.2,3.4
3083,2018-06-13,41.23483,-120.79467,277.3,6.4,1.15,95.3,20.7,0.0,296.8,3.3
3084,2018-06-14,41.23483,-120.79467,279.1,7.6,1.0799999,86.8,23.6,0.0,296.7,3.5
3085,2018-06-15,41.23483,-120.79467,275.8,4.2000003,0.91999996,83.9,22.5,0.0,297.6,3.8
3086,2018-06-16,41.23483,-120.79467,274.5,3.1000001,0.82,77.6,22.800001,0.3,297.6,3.1000001
3087,2018-06-17,41.23483,-120.79467,277.2,4.4,0.45,61.4,44.3,4.7000003,297.7,3.3
3088,2018-06-18,41.23483,-120.79467,276.4,5.4,0.53999996,80.5,38.100002,0.0,298.1,3.6000001
3089,2018-06-19,41.23483,-120.79467,274.6,5.9,0.84,62.7,26.7,0.0,296.1,2.1000001
3090,2018-06-20,41.23483,-120.79467,278.3,7.6,1.15,82.0,21.800001,0.0,289.1,4.1
3091,2018-06-21,41.23483,-120.79467,277.6,5.8,1.06,89.3,23.6,0.0,288.2,2.3
3092,2018-06-22,41.23483,-120.79467,277.6,2.7,1.29,89.700005,17.800001,1.9,292.3,2.9
3093,2018-06-23,41.23483,-120.79467,280.1,5.7000003,1.1899999,74.3,21.0,0.0,294.5,4.0
3094,2018-06-24,41.23483,-120.79467,277.3,4.0,1.56,92.200005,14.8,0.0,293.5,3.6000001
3095,2018-06-25,41.23483,-120.79467,279.9,4.5,1.27,84.0,20.9,0.0,290.8,3.3
3096,2018-06-26,41.23483,-120.79467,277.6,6.3,1.3199999,76.700005,17.0,0.0,288.0,3.3
3097,2018-06-27,41.23483,-120.79467,277.0,7.0,1.22,76.700005,18.2,0.0,286.9,3.7
3098,2018-06-28,41.23483,-120.79467,279.7,7.1,0.89,93.9,28.7,0.0,290.4,3.4
3099,2018-06-29,41.23483,-120.79467,277.3,7.0,0.90999997,100.0,25.2,0.0,293.4,3.0
3100,2018-06-30,41.23483,-120.79467,280.4,6.7000003,1.26,100.0,19.9,0.0,294.3,4.0
3101,2018-07-01,41.23483,-120.79467,282.6,8.900001,1.56,100.0,17.7,0.0,293.1,3.0
3102,2018-07-02,41.23483,-120.79467,278.6,9.400001,1.26,100.0,18.300001,0.0,292.3,3.2
3103,2018-07-03,41.23483,-120.79467,277.0,7.4,1.0799999,73.0,18.2,0.0,292.1,2.9
3104,2018-07-04,41.23483,-120.79467,274.6,8.400001,1.15,87.4,17.5,0.0,294.6,3.6000001
3105,2018-07-05,41.23483,-120.79467,280.6,8.8,1.38,94.1,16.5,0.0,297.0,4.4
3106,2018-07-06,41.23483,-120.79467,278.4,7.7000003,1.02,88.0,22.300001,0.0,296.0,4.0
3107,2018-07-07,41.23483,-120.79467,274.7,5.4,1.23,80.0,17.9,0.0,294.7,3.5
3108,2018-07-08,41.23483,-120.79467,276.4,5.5,1.4399999,80.8,14.2,0.0,294.2,3.5
3109,2018-07-09,41.23483,-120.79467,274.8,6.1,1.41,86.6,12.900001,0.0,295.9,3.6000001
3110,2018-07-10,41.23483,-120.79467,274.3,6.7000003,1.29,99.8,17.0,0.0,295.9,3.4
3111,2018-07-11,41.23483,-120.79467,279.6,7.1,1.64,100.0,15.400001,0.0,297.7,3.0
3112,2018-07-12,41.23483,-120.79467,279.7,7.0,1.75,100.0,15.400001,3.2,299.5,2.9
3113,2018-07-13,41.23483,-120.79467,280.6,7.2000003,1.4399999,100.0,21.300001,0.0,299.3,2.2
3114,2018-07-14,41.23483,-120.79467,284.4,7.9,1.79,93.6,19.6,0.0,298.2,1.9
3115,2018-07-15,41.23483,-120.79467,280.1,7.9,1.43,97.5,21.5,2.0,296.7,2.2
3116,2018-07-16,41.23483,-120.79467,277.4,6.7000003,1.42,98.4,20.9,0.0,296.3,2.2
3117,2018-07-17,41.23483,-120.79467,280.2,7.3,1.79,90.200005,15.6,0.0,297.8,2.5
3118,2018-07-18,41.23483,-120.79467,281.7,7.6,1.9799999,93.0,11.5,0.0,297.1,2.9
3119,2018-07-19,41.23483,-120.79467,280.4,7.9,1.99,80.8,9.6,0.0,297.3,2.9
3120,2018-07-20,41.23483,-120.79467,279.4,8.5,1.9599999,83.5,8.8,0.0,298.7,3.3
3121,2018-07-21,41.23483,-120.79467,279.6,8.400001,1.61,96.8,14.2,0.0,299.9,3.1000001
3122,2018-07-22,41.23483,-120.79467,279.6,8.2,1.49,98.200005,17.9,0.0,299.4,2.4
3123,2018-07-23,41.23483,-120.79467,282.0,8.6,1.53,86.1,22.2,0.0,300.3,1.9
3124,2018-07-24,41.23483,-120.79467,282.9,9.3,1.61,96.200005,22.1,0.0,300.5,2.3
3125,2018-07-25,41.23483,-120.79467,281.1,9.7,1.68,91.6,18.7,0.0,302.1,3.1000001
3126,2018-07-26,41.23483,-120.79467,283.6,8.2,2.01,64.5,13.2,0.0,300.3,2.5
3127,2018-07-27,41.23483,-120.79467,283.1,8.400001,2.11,83.4,9.5,0.0,300.5,2.8
3128,2018-07-28,41.23483,-120.79467,281.5,8.2,1.81,70.6,10.900001,0.0,301.9,2.3
3129,2018-07-29,41.23483,-120.79467,278.4,8.400001,2.01,76.8,8.3,0.0,299.8,2.7
3130,2018-07-30,41.23483,-120.79467,280.9,8.0,2.08,93.9,10.400001,0.0,299.8,2.2
3131,2018-07-31,41.23483,-120.79467,280.7,7.0,1.9,56.9,13.3,0.0,298.6,2.4
3132,2018-08-01,41.23483,-120.79467,281.0,7.1,1.81,74.1,13.400001,0.0,299.0,2.7
3133,2018-08-02,41.23483,-120.79467,278.4,7.2000003,1.55,71.8,14.0,0.0,298.4,3.0
3134,2018-08-03,41.23483,-120.79467,278.4,7.8,1.39,68.1,14.6,0.0,301.8,2.9
3135,2018-08-04,41.23483,-120.79467,277.3,7.4,1.24,75.5,15.8,0.0,300.4,3.6000001
3136,2018-08-05,41.23483,-120.79467,275.3,7.1,1.3199999,92.3,14.0,0.0,301.1,2.3
3137,2018-08-06,41.23483,-120.79467,276.6,7.2000003,1.68,74.8,11.8,0.0,298.8,2.1000001
3138,2018-08-07,41.23483,-120.79467,281.0,8.5,2.1599998,69.5,8.900001,0.0,301.0,3.0
3139,2018-08-08,41.23483,-120.79467,281.0,8.0,2.08,70.4,10.900001,0.0,298.3,2.5
3140,2018-08-09,41.23483,-120.79467,281.3,8.5,2.1599998,79.3,12.3,0.0,292.9,2.7
3141,2018-08-10,41.23483,-120.79467,280.6,7.4,1.9,86.700005,11.7,0.0,288.4,3.4
3142,2018-08-11,41.23483,-120.79467,281.4,7.1,1.77,95.8,12.1,0.0,291.2,4.2000003
3143,2018-08-12,41.23483,-120.79467,278.6,7.1,1.61,78.0,13.5,0.0,296.4,3.7
3144,2018-08-13,41.23483,-120.79467,277.6,8.3,1.6899999,71.9,10.6,0.0,298.6,2.6000001
3145,2018-08-14,41.23483,-120.79467,277.5,7.4,1.75,64.6,10.900001,0.0,301.4,2.6000001
3146,2018-08-15,41.23483,-120.79467,285.4,6.5,1.9499999,45.4,13.900001,0.0,300.6,2.8
3147,2018-08-16,41.23483,-120.79467,280.3,7.3,1.56,55.8,16.4,0.0,298.8,3.5
3148,2018-08-17,41.23483,-120.79467,278.5,8.0,1.48,58.3,15.3,0.0,298.6,2.3
3149,2018-08-18,41.23483,-120.79467,277.8,7.7000003,1.75,70.5,9.6,0.0,299.1,2.2
3150,2018-08-19,41.23483,-120.79467,278.8,8.7,1.81,96.3,8.3,0.0,297.5,2.8
3151,2018-08-20,41.23483,-120.79467,277.3,7.6,1.56,99.700005,10.1,0.0,298.3,2.2
3152,2018-08-21,41.23483,-120.79467,277.8,7.6,1.37,87.6,12.900001,0.0,298.7,2.5
3153,2018-08-22,41.23483,-120.79467,276.9,7.1,1.4399999,61.9,12.6,0.0,295.6,2.6000001
3154,2018-08-23,41.23483,-120.79467,277.0,7.8,1.35,57.0,14.900001,0.0,300.0,3.2
3155,2018-08-24,41.23483,-120.79467,275.1,10.5,1.11,66.700005,17.5,0.0,299.3,2.8
3156,2018-08-25,41.23483,-120.79467,274.8,8.0,1.22,55.3,12.900001,0.0,298.9,2.7
3157,2018-08-26,41.23483,-120.79467,275.9,5.5,1.09,59.2,17.4,0.0,301.5,3.9
3158,2018-08-27,41.23483,-120.79467,274.7,7.4,0.87,48.100002,25.0,0.0,304.2,2.7
3159,2018-08-28,41.23483,-120.79467,277.1,6.6,1.31,54.4,15.3,0.0,302.3,2.8
3160,2018-08-29,41.23483,-120.79467,276.9,6.8,1.27,83.4,17.0,0.0,298.8,2.8
3161,2018-08-30,41.23483,-120.79467,279.9,7.1,1.01,84.6,25.6,0.0,297.4,3.4
3162,2018-08-31,41.23483,-120.79467,277.7,6.8,1.18,85.200005,16.9,0.0,297.6,2.1000001
3163,2018-09-01,41.23483,-120.79467,278.2,8.1,1.48,53.3,10.900001,0.0,298.1,3.2
3164,2018-09-02,41.23483,-120.79467,280.4,7.1,1.8399999,86.6,6.1,0.0,299.5,2.7
3165,2018-09-03,41.23483,-120.79467,281.1,6.3,1.81,73.0,7.4,0.0,299.4,2.8
3166,2018-09-04,41.23483,-120.79467,281.3,5.8,1.78,83.3,9.900001,0.0,300.7,3.4
3167,2018-09-05,41.23483,-120.79467,282.6,6.0,1.6999999,68.700005,12.5,0.0,299.2,3.7
3168,2018-09-06,41.23483,-120.79467,281.2,7.6,1.5699999,72.6,13.6,0.0,296.5,3.8
3169,2018-09-07,41.23483,-120.79467,280.6,7.7000003,1.5799999,80.9,11.8,0.0,295.3,3.3
3170,2018-09-08,41.23483,-120.79467,279.2,7.2000003,1.42,99.1,11.3,0.0,289.8,3.2
3171,2018-09-09,41.23483,-120.79467,278.9,7.4,1.5799999,71.200005,8.400001,0.0,288.9,2.3
3172,2018-09-10,41.23483,-120.79467,278.4,9.1,1.39,83.5,10.7,0.0,286.2,3.1000001
3173,2018-09-11,41.23483,-120.79467,274.4,8.2,0.96999997,96.8,16.7,0.0,290.0,3.2
3174,2018-09-12,41.23483,-120.79467,272.2,8.400001,0.61,68.1,25.7,0.0,296.2,3.2
3175,2018-09-13,41.23483,-120.79467,272.1,9.2,0.7,65.700005,21.6,0.0,296.9,2.5
3176,2018-09-14,41.23483,-120.79467,272.1,7.1,0.77,60.600002,19.4,0.0,298.1,2.1000001
3177,2018-09-15,41.23483,-120.79467,273.9,7.9,0.83,65.1,18.1,0.0,294.6,4.4
3178,2018-09-16,41.23483,-120.79467,273.8,8.5,0.93,100.0,15.5,0.0,283.1,3.2
3179,2018-09-17,41.23483,-120.79467,274.8,8.900001,1.04,100.0,14.400001,0.0,285.3,2.5
3180,2018-09-18,41.23483,-120.79467,274.4,10.0,0.89,88.0,20.1,0.0,282.5,2.1000001
