date,lat,lon,fSCA
2012-09-26,38.50458,-119.62176,0.0
2012-09-26,37.862028,-119.6576925,0.0
2012-09-26,37.89748,-119.2624335,0.0
2012-09-26,37.8762105,-119.3432825,0.0
2012-09-26,37.833654,-119.4510805,0.0
2012-09-26,38.0603395,-119.6666755,0.0
2012-09-26,37.798171,-119.1995515,0.0
2012-09-26,38.0391175,-119.3073495,0.0002
2012-09-27,38.152231,-119.6666755,0.0
2012-09-27,38.279274,-119.6127765,0.0
2012-09-27,38.50458,-119.62176,0.0
2012-09-27,37.862028,-119.6576925,0.0
2012-09-27,37.89748,-119.2624335,0.0
2012-09-27,37.8762105,-119.3432825,0.0
2012-09-27,37.833654,-119.4510805,0.0
2012-09-27,38.0603395,-119.6666755,0.0
2012-09-27,37.798171,-119.1995515,0.0
2012-09-27,38.0391175,-119.3073495,0.0002
2012-09-28,38.152231,-119.6666755,0.0
2012-09-28,38.279274,-119.6127765,0.0
2012-09-28,38.50458,-119.62176,0.0
2012-09-28,37.862028,-119.6576925,0.0
2012-09-28,37.89748,-119.2624335,0.0
2012-09-28,37.8762105,-119.3432825,0.0
2012-09-28,37.833654,-119.4510805,0.0
2012-09-28,38.0603395,-119.6666755,0.0
2012-09-28,37.798171,-119.1995515,0.0
2012-09-28,38.0391175,-119.3073495,0.0002
2012-09-29,38.152231,-119.6666755,0.0
2012-09-29,38.279274,-119.6127765,0.0
2012-09-29,38.50458,-119.62176,0.0
2012-09-29,37.862028,-119.6576925,0.0
2012-09-29,37.89748,-119.2624335,0.0
2012-09-29,37.8762105,-119.3432825,0.0
2012-09-29,37.833654,-119.4510805,0.0
2012-09-29,38.0603395,-119.6666755,0.0
2012-09-29,37.798171,-119.1995515,0.0
2012-09-29,38.0391175,-119.3073495,0.0002
2012-09-30,38.152231,-119.6666755,0.0
2012-09-30,38.279274,-119.6127765,0.081
2012-09-30,38.50458,-119.62176,0.0
2012-09-30,37.862028,-119.6576925,0.0
2012-09-30,37.89748,-119.2624335,0.0004
2012-09-30,37.8762105,-119.3432825,0.0
2012-09-30,37.833654,-119.4510805,0.0
2012-09-30,38.0603395,-119.6666755,0.0774
2012-09-30,37.798171,-119.1995515,0.0636
2012-09-30,38.0391175,-119.3073495,0.0704
2012-10-01,38.152231,-119.6666755,0.0
2012-10-01,38.279274,-119.6127765,0.0
2012-10-01,38.50458,-119.62176,0.0
2012-10-01,37.862028,-119.6576925,0.0
2012-10-01,37.89748,-119.2624335,0.0
2012-10-01,37.8762105,-119.3432825,0.0
2012-10-01,37.833654,-119.4510805,0.0
2012-10-01,38.0603395,-119.6666755,0.0
2012-10-01,37.798171,-119.1995515,0.0
2012-10-01,38.0391175,-119.3073495,0.0994
2012-10-02,38.152231,-119.6666755,0.0
2012-10-02,38.279274,-119.6127765,0.0
2012-10-02,38.50458,-119.62176,0.0
2012-10-02,37.862028,-119.6576925,0.0
2012-10-02,37.89748,-119.2624335,0.0
2012-10-02,37.8762105,-119.3432825,0.0
2012-10-02,37.833654,-119.4510805,0.0
2012-10-02,38.0603395,-119.6666755,0.0
2012-10-02,37.798171,-119.1995515,0.0
2012-10-02,38.0391175,-119.3073495,0.0242
2012-10-03,38.152231,-119.6666755,0.0
2012-10-03,38.279274,-119.6127765,0.0
2012-10-03,38.50458,-119.62176,0.0
2012-10-03,37.862028,-119.6576925,0.0
2012-10-03,37.89748,-119.2624335,0.0
2012-10-03,37.8762105,-119.3432825,0.0
2012-10-03,37.833654,-119.4510805,0.0
2012-10-03,38.0603395,-119.6666755,0.0
2012-10-03,37.798171,-119.1995515,0.0
2012-10-03,38.0391175,-119.3073495,0.0158
2012-10-04,38.152231,-119.6666755,0.0
2012-10-04,38.279274,-119.6127765,0.0
2012-10-04,38.50458,-119.62176,0.0
2012-10-04,37.862028,-119.6576925,0.0
2012-10-04,37.89748,-119.2624335,0.0
2012-10-04,37.8762105,-119.3432825,0.0
2012-10-04,37.833654,-119.4510805,0.0
2012-10-04,38.0603395,-119.6666755,0.0
2012-10-04,37.798171,-119.1995515,0.0
2012-10-04,38.0391175,-119.3073495,0.0098
2012-10-05,38.152231,-119.6666755,0.0
2012-10-05,38.279274,-119.6127765,0.0
2012-10-05,38.50458,-119.62176,0.0
2012-10-05,37.862028,-119.6576925,0.0
2012-10-05,37.89748,-119.2624335,0.0
2012-10-05,37.8762105,-119.3432825,0.0
2012-10-05,37.833654,-119.4510805,0.0
2012-10-05,38.0603395,-119.6666755,0.0
2012-10-05,37.798171,-119.1995515,0.0
2012-10-05,38.0391175,-119.3073495,0.006
2012-10-06,38.152231,-119.6666755,0.0
2012-10-06,38.279274,-119.6127765,0.0
2012-10-06,38.50458,-119.62176,0.0074
2012-10-06,37.862028,-119.6576925,0.0
2012-10-06,37.89748,-119.2624335,0.0
2012-10-06,37.8762105,-119.3432825,0.0
2012-10-06,37.833654,-119.4510805,0.0
2012-10-06,38.0603395,-119.6666755,0.0
2012-10-06,37.798171,-119.1995515,0.0
2012-10-06,38.0391175,-119.3073495,0.0046
2012-10-07,38.152231,-119.6666755,0.0
2012-10-07,38.279274,-119.6127765,0.0
2012-10-07,38.50458,-119.62176,0.0
2012-10-07,37.862028,-119.6576925,0.0
2012-10-07,37.89748,-119.2624335,0.0
2012-10-07,37.8762105,-119.3432825,0.0
2012-10-07,37.833654,-119.4510805,0.0
2012-10-07,38.0603395,-119.6666755,0.0
2012-10-07,37.798171,-119.1995515,0.0
2012-10-07,38.0391175,-119.3073495,0.0034
2012-10-08,38.152231,-119.6666755,0.0
2012-10-08,38.279274,-119.6127765,0.0
2012-10-08,38.50458,-119.62176,0.0
2012-10-08,37.862028,-119.6576925,0.023
2012-10-08,37.89748,-119.2624335,0.008
2012-10-08,37.8762105,-119.3432825,0.0
2012-10-08,37.833654,-119.4510805,0.0
2012-10-08,38.0603395,-119.6666755,0.001
2012-10-08,37.798171,-119.1995515,0.0
2012-10-08,38.0391175,-119.3073495,0.0028
2012-10-09,38.152231,-119.6666755,0.0
2012-10-09,38.279274,-119.6127765,0.0416
2012-10-09,38.50458,-119.62176,0.022
2012-10-09,37.862028,-119.6576925,0.1524
2012-10-09,37.89748,-119.2624335,0.083
2012-10-09,37.8762105,-119.3432825,0.008
2012-10-09,37.833654,-119.4510805,0.081
2012-10-09,38.0603395,-119.6666755,0.0018
2012-10-09,37.798171,-119.1995515,0.0
2012-10-09,38.0391175,-119.3073495,0.0024
2012-10-10,38.152231,-119.6666755,0.0
2012-10-10,38.279274,-119.6127765,0.0068
2012-10-10,38.50458,-119.62176,0.0074
2012-10-10,37.862028,-119.6576925,0.0116
2012-10-10,37.89748,-119.2624335,0.0
2012-10-10,37.8762105,-119.3432825,0.0
2012-10-10,37.833654,-119.4510805,0.0392
2012-10-10,38.0603395,-119.6666755,0.001
2012-10-10,37.798171,-119.1995515,0.0
2012-10-10,38.0391175,-119.3073495,0.0022
2012-10-11,38.152231,-119.6666755,0.0
2012-10-11,38.279274,-119.6127765,0.0304
2012-10-11,38.50458,-119.62176,0.0
2012-10-11,37.862028,-119.6576925,0.007
2012-10-11,37.89748,-119.2624335,0.0396
2012-10-11,37.8762105,-119.3432825,0.0
2012-10-11,37.833654,-119.4510805,0.0
2012-10-11,38.0603395,-119.6666755,0.0038
2012-10-11,37.798171,-119.1995515,0.0
2012-10-11,38.0391175,-119.3073495,0.206
2012-10-12,38.152231,-119.6666755,0.0
2012-10-12,38.279274,-119.6127765,0.7072
2012-10-12,38.50458,-119.62176,0.55
2012-10-12,37.862028,-119.6576925,0.381
2012-10-12,37.89748,-119.2624335,0.069
2012-10-12,37.8762105,-119.3432825,0.0
2012-10-12,37.833654,-119.4510805,0.1764
2012-10-12,38.0603395,-119.6666755,0.545
2012-10-12,37.798171,-119.1995515,0.0302
2012-10-12,38.0391175,-119.3073495,0.781
2012-10-13,38.152231,-119.6666755,0.0
2012-10-13,38.279274,-119.6127765,0.0558
2012-10-13,38.50458,-119.62176,0.0574
2012-10-13,37.862028,-119.6576925,0.25
2012-10-13,37.89748,-119.2624335,0.0766
2012-10-13,37.8762105,-119.3432825,0.0
2012-10-13,37.833654,-119.4510805,0.1006
2012-10-13,38.0603395,-119.6666755,0.0386
2012-10-13,37.798171,-119.1995515,0.6284
2012-10-13,38.0391175,-119.3073495,0.6248
2012-10-14,38.152231,-119.6666755,0.0
2012-10-14,38.279274,-119.6127765,0.0
2012-10-14,38.50458,-119.62176,0.0
2012-10-14,37.862028,-119.6576925,0.0
2012-10-14,37.89748,-119.2624335,0.0
2012-10-14,37.8762105,-119.3432825,0.0
2012-10-14,37.833654,-119.4510805,0.0
2012-10-14,38.0603395,-119.6666755,0.0
2012-10-14,37.798171,-119.1995515,0.353
2012-10-14,38.0391175,-119.3073495,0.3584
2012-10-15,38.152231,-119.6666755,0.0
2012-10-15,38.279274,-119.6127765,0.0
2012-10-15,38.50458,-119.62176,0.0
2012-10-15,37.862028,-119.6576925,0.0
2012-10-15,37.89748,-119.2624335,0.0316
2012-10-15,37.8762105,-119.3432825,0.0
2012-10-15,37.833654,-119.4510805,0.0
2012-10-15,38.0603395,-119.6666755,0.0
2012-10-15,37.798171,-119.1995515,0.2244
2012-10-15,38.0391175,-119.3073495,0.1766
2012-10-16,38.152231,-119.6666755,0.0
2012-10-16,38.279274,-119.6127765,0.0
2012-10-16,38.50458,-119.62176,0.0
2012-10-16,37.862028,-119.6576925,0.0
2012-10-16,37.89748,-119.2624335,0.008
2012-10-16,37.8762105,-119.3432825,0.0
2012-10-16,37.833654,-119.4510805,0.0
2012-10-16,38.0603395,-119.6666755,0.0
2012-10-16,37.798171,-119.1995515,0.1678
2012-10-16,38.0391175,-119.3073495,0.1714
2012-10-17,38.152231,-119.6666755,0.0
2012-10-17,38.279274,-119.6127765,0.0
2012-10-17,38.50458,-119.62176,0.0
2012-10-17,37.862028,-119.6576925,0.0
2012-10-17,37.89748,-119.2624335,0.0
2012-10-17,37.8762105,-119.3432825,0.0
2012-10-17,37.833654,-119.4510805,0.0
2012-10-17,38.0603395,-119.6666755,0.0
2012-10-17,37.798171,-119.1995515,0.0
2012-10-17,38.0391175,-119.3073495,0.1646
2012-10-18,38.152231,-119.6666755,0.0
2012-10-18,38.279274,-119.6127765,0.0
2012-10-18,38.50458,-119.62176,0.0
2012-10-18,37.862028,-119.6576925,0.0
2012-10-18,37.89748,-119.2624335,0.0
2012-10-18,37.8762105,-119.3432825,0.0
2012-10-18,37.833654,-119.4510805,0.0
2012-10-18,38.0603395,-119.6666755,0.0
2012-10-18,37.798171,-119.1995515,0.0
2012-10-18,38.0391175,-119.3073495,0.1568
2012-10-19,38.152231,-119.6666755,0.0
2012-10-19,38.279274,-119.6127765,0.0
2012-10-19,38.50458,-119.62176,0.0
2012-10-19,37.862028,-119.6576925,0.0
2012-10-19,37.89748,-119.2624335,0.0
2012-10-19,37.8762105,-119.3432825,0.0
2012-10-19,37.833654,-119.4510805,0.0
2012-10-19,38.0603395,-119.6666755,0.0
2012-10-19,37.798171,-119.1995515,0.0
2012-10-19,38.0391175,-119.3073495,0.1458
2012-10-20,38.152231,-119.6666755,0.0
2012-10-20,38.279274,-119.6127765,0.0102
2012-10-20,38.50458,-119.62176,0.0
2012-10-20,37.862028,-119.6576925,0.0
2012-10-20,37.89748,-119.2624335,0.0316
2012-10-20,37.8762105,-119.3432825,0.0
2012-10-20,37.833654,-119.4510805,0.0
2012-10-20,38.0603395,-119.6666755,0.0
2012-10-20,37.798171,-119.1995515,0.0
2012-10-20,38.0391175,-119.3073495,0.1284
2012-10-21,38.152231,-119.6666755,0.002
2012-10-21,38.279274,-119.6127765,0.0034
2012-10-21,38.50458,-119.62176,0.0584
2012-10-21,37.862028,-119.6576925,0.023
2012-10-21,37.89748,-119.2624335,0.0908
2012-10-21,37.8762105,-119.3432825,0.0
2012-10-21,37.833654,-119.4510805,0.0514
2012-10-21,38.0603395,-119.6666755,0.001
2012-10-21,37.798171,-119.1995515,0.0
2012-10-21,38.0391175,-119.3073495,0.079
2012-10-22,38.152231,-119.6666755,0.002
2012-10-22,38.279274,-119.6127765,0.455
2012-10-22,38.50458,-119.62176,0.117
2012-10-22,37.862028,-119.6576925,0.2802
2012-10-22,37.89748,-119.2624335,0.0
2012-10-22,37.8762105,-119.3432825,0.0376
2012-10-22,37.833654,-119.4510805,0.326
2012-10-22,38.0603395,-119.6666755,0.3856
2012-10-22,37.798171,-119.1995515,0.3162
2012-10-22,38.0391175,-119.3073495,0.0274
2012-10-23,38.152231,-119.6666755,0.7396
2012-10-23,38.279274,-119.6127765,1.0
2012-10-23,38.50458,-119.62176,0.7144
2012-10-23,37.862028,-119.6576925,0.954
2012-10-23,37.89748,-119.2624335,0.7326
2012-10-23,37.8762105,-119.3432825,0.0
2012-10-23,37.833654,-119.4510805,0.9706
2012-10-23,38.0603395,-119.6666755,0.928
2012-10-23,37.798171,-119.1995515,0.763
2012-10-23,38.0391175,-119.3073495,0.8076
2012-10-24,38.152231,-119.6666755,0.8852
2012-10-24,38.279274,-119.6127765,1.0
2012-10-24,38.50458,-119.62176,0.9364
2012-10-24,37.862028,-119.6576925,1.0
2012-10-24,37.89748,-119.2624335,0.9954
2012-10-24,37.8762105,-119.3432825,0.2378
2012-10-24,37.833654,-119.4510805,1.0
2012-10-24,38.0603395,-119.6666755,0.9278
2012-10-24,37.798171,-119.1995515,0.763
2012-10-24,38.0391175,-119.3073495,0.8432
2012-10-25,38.152231,-119.6666755,0.824
2012-10-25,38.279274,-119.6127765,1.0
2012-10-25,38.50458,-119.62176,0.9362
2012-10-25,37.862028,-119.6576925,0.9944
2012-10-25,37.89748,-119.2624335,0.9134
2012-10-25,37.8762105,-119.3432825,0.4732
2012-10-25,37.833654,-119.4510805,0.9922
2012-10-25,38.0603395,-119.6666755,0.9218
2012-10-25,37.798171,-119.1995515,0.763
2012-10-25,38.0391175,-119.3073495,0.8432
2012-10-26,38.152231,-119.6666755,0.4436
2012-10-26,38.279274,-119.6127765,1.0
2012-10-26,38.50458,-119.62176,0.9082
2012-10-26,37.862028,-119.6576925,0.8466
2012-10-26,37.89748,-119.2624335,0.2752
2012-10-26,37.8762105,-119.3432825,0.0
2012-10-26,37.833654,-119.4510805,0.896
2012-10-26,38.0603395,-119.6666755,0.8622
2012-10-26,37.798171,-119.1995515,0.763
2012-10-26,38.0391175,-119.3073495,0.8432
2012-10-27,38.152231,-119.6666755,0.131
2012-10-27,38.279274,-119.6127765,0.9996
2012-10-27,38.50458,-119.62176,0.6362
2012-10-27,37.862028,-119.6576925,0.3248
2012-10-27,37.89748,-119.2624335,0.026
2012-10-27,37.8762105,-119.3432825,0.0008
2012-10-27,37.833654,-119.4510805,0.5592
2012-10-27,38.0603395,-119.6666755,0.6948
2012-10-27,37.798171,-119.1995515,0.7626
2012-10-27,38.0391175,-119.3073495,0.8432
2012-10-28,38.152231,-119.6666755,0.0266
2012-10-28,38.279274,-119.6127765,0.9884
2012-10-28,38.50458,-119.62176,0.1932
2012-10-28,37.862028,-119.6576925,0.06
2012-10-28,37.89748,-119.2624335,0.008
2012-10-28,37.8762105,-119.3432825,0.0448
2012-10-28,37.833654,-119.4510805,0.1556
2012-10-28,38.0603395,-119.6666755,0.4632
2012-10-28,37.798171,-119.1995515,0.7612
2012-10-28,38.0391175,-119.3073495,0.843
2012-10-29,38.152231,-119.6666755,0.0118
2012-10-29,38.279274,-119.6127765,0.946
2012-10-29,38.50458,-119.62176,0.0462
2012-10-29,37.862028,-119.6576925,0.0
2012-10-29,37.89748,-119.2624335,0.008
2012-10-29,37.8762105,-119.3432825,0.0
2012-10-29,37.833654,-119.4510805,0.2142
2012-10-29,38.0603395,-119.6666755,0.2822
2012-10-29,37.798171,-119.1995515,0.7596
2012-10-29,38.0391175,-119.3073495,0.842
2012-10-30,38.152231,-119.6666755,0.0056
2012-10-30,38.279274,-119.6127765,0.8902
2012-10-30,38.50458,-119.62176,0.0136
2012-10-30,37.862028,-119.6576925,0.0
2012-10-30,37.89748,-119.2624335,0.0
2012-10-30,37.8762105,-119.3432825,0.0
2012-10-30,37.833654,-119.4510805,0.1164
2012-10-30,38.0603395,-119.6666755,0.1878
2012-10-30,37.798171,-119.1995515,0.7594
2012-10-30,38.0391175,-119.3073495,0.8392
2012-10-31,38.152231,-119.6666755,0.0016
2012-10-31,38.279274,-119.6127765,0.758
2012-10-31,38.50458,-119.62176,0.0
2012-10-31,37.862028,-119.6576925,0.0
2012-10-31,37.89748,-119.2624335,0.0
2012-10-31,37.8762105,-119.3432825,0.0
2012-10-31,37.833654,-119.4510805,0.052
2012-10-31,38.0603395,-119.6666755,0.1038
2012-10-31,37.798171,-119.1995515,0.7522
2012-10-31,38.0391175,-119.3073495,0.8312
2012-11-01,38.152231,-119.6666755,0.0368
2012-11-01,38.279274,-119.6127765,0.6532
2012-11-01,38.50458,-119.62176,0.1128
2012-11-01,37.862028,-119.6576925,0.023
2012-11-01,37.89748,-119.2624335,0.0158
2012-11-01,37.8762105,-119.3432825,0.0614
2012-11-01,37.833654,-119.4510805,0.0474
2012-11-01,38.0603395,-119.6666755,0.0818
2012-11-01,37.798171,-119.1995515,0.7484
2012-11-01,38.0391175,-119.3073495,0.8294
2012-11-02,38.152231,-119.6666755,0.0008
2012-11-02,38.279274,-119.6127765,0.5534
2012-11-02,38.50458,-119.62176,0.0796
2012-11-02,37.862028,-119.6576925,0.0992
2012-11-02,37.89748,-119.2624335,0.0336
2012-11-02,37.8762105,-119.3432825,0.0832
2012-11-02,37.833654,-119.4510805,0.0576
2012-11-02,38.0603395,-119.6666755,0.0714
2012-11-02,37.798171,-119.1995515,0.7564
2012-11-02,38.0391175,-119.3073495,0.843
2012-11-03,38.152231,-119.6666755,0.0002
2012-11-03,38.279274,-119.6127765,0.3822
2012-11-03,38.50458,-119.62176,0.0146
2012-11-03,37.862028,-119.6576925,0.0
2012-11-03,37.89748,-119.2624335,0.0158
2012-11-03,37.8762105,-119.3432825,0.0
2012-11-03,37.833654,-119.4510805,0.029
2012-11-03,38.0603395,-119.6666755,0.0418
2012-11-03,37.798171,-119.1995515,0.742
2012-11-03,38.0391175,-119.3073495,0.843
2012-11-04,38.152231,-119.6666755,0.002
2012-11-04,38.279274,-119.6127765,0.2064
2012-11-04,38.50458,-119.62176,0.0
2012-11-04,37.862028,-119.6576925,0.023
2012-11-04,37.89748,-119.2624335,0.008
2012-11-04,37.8762105,-119.3432825,0.0
2012-11-04,37.833654,-119.4510805,0.0436
2012-11-04,38.0603395,-119.6666755,0.0256
2012-11-04,37.798171,-119.1995515,0.7328
2012-11-04,38.0391175,-119.3073495,0.8418
2012-11-05,38.152231,-119.6666755,0.0
2012-11-05,38.279274,-119.6127765,0.091
2012-11-05,38.50458,-119.62176,0.0
2012-11-05,37.862028,-119.6576925,0.0
2012-11-05,37.89748,-119.2624335,0.0
2012-11-05,37.8762105,-119.3432825,0.0
2012-11-05,37.833654,-119.4510805,0.0
2012-11-05,38.0603395,-119.6666755,0.0148
2012-11-05,37.798171,-119.1995515,0.6912
2012-11-05,38.0391175,-119.3073495,0.8304
2012-11-06,38.152231,-119.6666755,0.0
2012-11-06,38.279274,-119.6127765,0.0306
2012-11-06,38.50458,-119.62176,0.0
2012-11-06,37.862028,-119.6576925,0.0
2012-11-06,37.89748,-119.2624335,0.0
2012-11-06,37.8762105,-119.3432825,0.0
2012-11-06,37.833654,-119.4510805,0.0
2012-11-06,38.0603395,-119.6666755,0.0102
2012-11-06,37.798171,-119.1995515,0.6398
2012-11-06,38.0391175,-119.3073495,0.7924
2012-11-07,38.152231,-119.6666755,0.0
2012-11-07,38.279274,-119.6127765,0.0108
2012-11-07,38.50458,-119.62176,0.0
2012-11-07,37.862028,-119.6576925,0.0
2012-11-07,37.89748,-119.2624335,0.0
2012-11-07,37.8762105,-119.3432825,0.0
2012-11-07,37.833654,-119.4510805,0.0
2012-11-07,38.0603395,-119.6666755,0.0058
2012-11-07,37.798171,-119.1995515,0.5876
2012-11-07,38.0391175,-119.3073495,0.7528
2012-11-08,38.152231,-119.6666755,0.251
2012-11-08,38.279274,-119.6127765,0.0068
2012-11-08,38.50458,-119.62176,0.0756
2012-11-08,37.862028,-119.6576925,0.092
2012-11-08,37.89748,-119.2624335,0.0672
2012-11-08,37.8762105,-119.3432825,0.0298
2012-11-08,37.833654,-119.4510805,0.0098
2012-11-08,38.0603395,-119.6666755,0.0038
2012-11-08,37.798171,-119.1995515,0.5664
2012-11-08,38.0391175,-119.3073495,0.7756
2012-11-09,38.152231,-119.6666755,0.6402
2012-11-09,38.279274,-119.6127765,0.6774
2012-11-09,38.50458,-119.62176,0.933
2012-11-09,37.862028,-119.6576925,0.705
2012-11-09,37.89748,-119.2624335,0.0
2012-11-09,37.8762105,-119.3432825,0.0
2012-11-09,37.833654,-119.4510805,0.6628
2012-11-09,38.0603395,-119.6666755,0.1382
2012-11-09,37.798171,-119.1995515,0.7474
2012-11-09,38.0391175,-119.3073495,0.8432
2012-11-10,38.152231,-119.6666755,0.8852
2012-11-10,38.279274,-119.6127765,1.0
2012-11-10,38.50458,-119.62176,0.9362
2012-11-10,37.862028,-119.6576925,1.0
2012-11-10,37.89748,-119.2624335,0.6912
2012-11-10,37.8762105,-119.3432825,0.2972
2012-11-10,37.833654,-119.4510805,1.0
2012-11-10,38.0603395,-119.6666755,0.5254
2012-11-10,37.798171,-119.1995515,0.7628
2012-11-10,38.0391175,-119.3073495,0.8432
2012-11-11,38.152231,-119.6666755,0.8848
2012-11-11,38.279274,-119.6127765,1.0
2012-11-11,38.50458,-119.62176,0.9362
2012-11-11,37.862028,-119.6576925,1.0
2012-11-11,37.89748,-119.2624335,0.9954
2012-11-11,37.8762105,-119.3432825,0.6136
2012-11-11,37.833654,-119.4510805,1.0
2012-11-11,38.0603395,-119.6666755,0.6952
2012-11-11,37.798171,-119.1995515,0.7628
2012-11-11,38.0391175,-119.3073495,0.8432
2012-11-12,38.152231,-119.6666755,0.8662
2012-11-12,38.279274,-119.6127765,1.0
2012-11-12,38.50458,-119.62176,0.9316
2012-11-12,37.862028,-119.6576925,0.9692
2012-11-12,37.89748,-119.2624335,0.9778
2012-11-12,37.8762105,-119.3432825,0.08
2012-11-12,37.833654,-119.4510805,0.9984
2012-11-12,38.0603395,-119.6666755,0.6704
2012-11-12,37.798171,-119.1995515,0.7628
2012-11-12,38.0391175,-119.3073495,0.8432
2012-11-13,38.152231,-119.6666755,0.6574
2012-11-13,38.279274,-119.6127765,1.0
2012-11-13,38.50458,-119.62176,0.867
2012-11-13,37.862028,-119.6576925,0.512
2012-11-13,37.89748,-119.2624335,0.3658
2012-11-13,37.8762105,-119.3432825,0.0056
2012-11-13,37.833654,-119.4510805,0.9658
2012-11-13,38.0603395,-119.6666755,0.5646
2012-11-13,37.798171,-119.1995515,0.7628
2012-11-13,38.0391175,-119.3073495,0.8432
2012-11-14,38.152231,-119.6666755,0.1566
2012-11-14,38.279274,-119.6127765,0.9906
2012-11-14,38.50458,-119.62176,0.6404
2012-11-14,37.862028,-119.6576925,0.2182
2012-11-14,37.89748,-119.2624335,0.1046
2012-11-14,37.8762105,-119.3432825,0.0
2012-11-14,37.833654,-119.4510805,0.8152
2012-11-14,38.0603395,-119.6666755,0.475
2012-11-14,37.798171,-119.1995515,0.7628
2012-11-14,38.0391175,-119.3073495,0.8432
2012-11-15,38.152231,-119.6666755,0.0272
2012-11-15,38.279274,-119.6127765,0.9418
2012-11-15,38.50458,-119.62176,0.3256
2012-11-15,37.862028,-119.6576925,0.0674
2012-11-15,37.89748,-119.2624335,0.0882
2012-11-15,37.8762105,-119.3432825,0.0298
2012-11-15,37.833654,-119.4510805,0.4924
2012-11-15,38.0603395,-119.6666755,0.3342
2012-11-15,37.798171,-119.1995515,0.7628
2012-11-15,38.0391175,-119.3073495,0.8432
2012-11-16,38.152231,-119.6666755,0.0414
2012-11-16,38.279274,-119.6127765,0.9916
2012-11-16,38.50458,-119.62176,0.1076
2012-11-16,37.862028,-119.6576925,0.023
2012-11-16,37.89748,-119.2624335,0.0414
2012-11-16,37.8762105,-119.3432825,0.2972
2012-11-16,37.833654,-119.4510805,0.2958
2012-11-16,38.0603395,-119.6666755,0.258
2012-11-16,37.798171,-119.1995515,0.7628
2012-11-16,38.0391175,-119.3073495,0.8432
2012-11-17,38.152231,-119.6666755,0.843
2012-11-17,38.279274,-119.6127765,0.9998
2012-11-17,38.50458,-119.62176,0.4366
2012-11-17,37.862028,-119.6576925,0.1544
2012-11-17,37.89748,-119.2624335,0.54
2012-11-17,37.8762105,-119.3432825,0.5712
2012-11-17,37.833654,-119.4510805,0.2238
2012-11-17,38.0603395,-119.6666755,0.608
2012-11-17,37.798171,-119.1995515,0.763
2012-11-17,38.0391175,-119.3073495,0.8432
2012-11-18,38.152231,-119.6666755,0.8852
2012-11-18,38.279274,-119.6127765,1.0
2012-11-18,38.50458,-119.62176,0.7924
2012-11-18,37.862028,-119.6576925,0.586
2012-11-18,37.89748,-119.2624335,0.9954
2012-11-18,37.8762105,-119.3432825,0.702
2012-11-18,37.833654,-119.4510805,0.3704
2012-11-18,38.0603395,-119.6666755,0.9272
2012-11-18,37.798171,-119.1995515,0.763
2012-11-18,38.0391175,-119.3073495,0.8432
2012-11-19,38.152231,-119.6666755,0.8852
2012-11-19,38.279274,-119.6127765,1.0
2012-11-19,38.50458,-119.62176,0.9324
2012-11-19,37.862028,-119.6576925,1.0
2012-11-19,37.89748,-119.2624335,0.9954
2012-11-19,37.8762105,-119.3432825,0.881
2012-11-19,37.833654,-119.4510805,0.972
2012-11-19,38.0603395,-119.6666755,0.9278
2012-11-19,37.798171,-119.1995515,0.763
2012-11-19,38.0391175,-119.3073495,0.8432
2012-11-20,38.152231,-119.6666755,0.8848
2012-11-20,38.279274,-119.6127765,1.0
2012-11-20,38.50458,-119.62176,0.8264
2012-11-20,37.862028,-119.6576925,0.9674
2012-11-20,37.89748,-119.2624335,0.9954
2012-11-20,37.8762105,-119.3432825,0.7052
2012-11-20,37.833654,-119.4510805,0.976
2012-11-20,38.0603395,-119.6666755,0.9278
2012-11-20,37.798171,-119.1995515,0.763
2012-11-20,38.0391175,-119.3073495,0.8432
2012-11-21,38.152231,-119.6666755,0.8848
2012-11-21,38.279274,-119.6127765,1.0
2012-11-21,38.50458,-119.62176,0.489
2012-11-21,37.862028,-119.6576925,0.8586
2012-11-21,37.89748,-119.2624335,0.9954
2012-11-21,37.8762105,-119.3432825,0.5328
2012-11-21,37.833654,-119.4510805,0.9444
2012-11-21,38.0603395,-119.6666755,0.9278
2012-11-21,37.798171,-119.1995515,0.763
2012-11-21,38.0391175,-119.3073495,0.8432
2012-11-22,38.152231,-119.6666755,0.8848
2012-11-22,38.279274,-119.6127765,1.0
2012-11-22,38.50458,-119.62176,0.4764
2012-11-22,37.862028,-119.6576925,0.4984
2012-11-22,37.89748,-119.2624335,0.9954
2012-11-22,37.8762105,-119.3432825,0.1702
2012-11-22,37.833654,-119.4510805,0.8288
2012-11-22,38.0603395,-119.6666755,0.9274
2012-11-22,37.798171,-119.1995515,0.763
2012-11-22,38.0391175,-119.3073495,0.8432
2012-11-23,38.152231,-119.6666755,0.8836
2012-11-23,38.279274,-119.6127765,1.0
2012-11-23,38.50458,-119.62176,0.4224
2012-11-23,37.862028,-119.6576925,0.2494
2012-11-23,37.89748,-119.2624335,0.995
2012-11-23,37.8762105,-119.3432825,0.071
2012-11-23,37.833654,-119.4510805,0.8324
2012-11-23,38.0603395,-119.6666755,0.9196
2012-11-23,37.798171,-119.1995515,0.763
2012-11-23,38.0391175,-119.3073495,0.8432
2012-11-24,38.152231,-119.6666755,0.8772
2012-11-24,38.279274,-119.6127765,1.0
2012-11-24,38.50458,-119.62176,0.2222
